COMMAND: /home/lixiang/envs/lx_pytorch/bin/python module_ablation.py --source_root /home/lixiang/lx/Data/晴天 --target_root /home/lixiang/lx/Data/雨天 --ablation_mode with_tensor_no_ot --num_iterations 5 --epochs 100 --batch_size 32 --target_label_ratio 0.35 --target_cls_weight 0.5 --report_strategy last_window --report_window 10
CWD: /home/lixiang/lx/JMDA/Ablation
================================================================================
================================================================================
模块消融实验 - with_tensor_without_ot
目标域天气: 雨天
训练开始时间: 2026-07-17 19:23:10
设备: cuda
源域: /home/lixiang/lx/Data/晴天
目标域: /home/lixiang/lx/Data/雨天
批次大小: 32
总轮数: 100
迭代次数: 5
使用Tensor模块: 是
使用OT模块: 否
特征融合方式: Tensor对齐
域对齐方式: 常规对抗
目标标签比例/权重: 0.34/0.55
Tensor/Adv损失权重: 0.04/0.05
学习率: feature=8e-06, other=0.00022, weight_decay=0.0004
报告策略: last_window, 窗口: 10
================================================================================

================================================================================
迭代 1/5
随机种子: 42
================================================================================
Training mode: unpaired target adaptation with controlled target-label loss (ratio=0.34, weight=0.55).
Fixed labeled target subset: 33/96 samples.
/home/lixiang/envs/lx_pytorch/lib/python3.11/site-packages/torch/cuda/__init__.py:235: UserWarning: 
NVIDIA GeForce RTX 5090 with CUDA capability sm_120 is not compatible with the current PyTorch installation.
The current PyTorch install supports CUDA capabilities sm_50 sm_60 sm_61 sm_70 sm_75 sm_80 sm_86 sm_89 sm_90 compute_90.
If you want to use the NVIDIA GeForce RTX 5090 GPU with PyTorch, please check the instructions at https://pytorch.org/get-started/locally/

  warnings.warn(
INFO:Tensor:参数初始化完成：正交初始化
Feature fusion: Tensor alignment (512+512 -> 128+128); fused_dim=256
Domain adaptation: standard source-target adversarial training, no generator
Loss weights: tensor=0.04, adv=0.05
Epoch [1/100] | Loss: 4.7189 (Cls: 4.6590, TAL: 0.1930, Adv: 1.0436) | Train Acc: 0.1042 | Val Acc: 0.2308 | Val P/R/F1 (Macro): 0.1923/0.2750/0.2204 | LR: 0.000008
Epoch [26/100] | Loss: 1.5299 (Cls: 1.5219, TAL: 0.1781, Adv: 0.0174) | Train Acc: 0.8229 | Val Acc: 0.8846 | Val P/R/F1 (Macro): 0.9190/0.9125/0.9009 | LR: 0.000008
  >>> New Best Val Acc: 0.8846
Epoch [27/100] | Loss: 1.4993 (Cls: 1.4887, TAL: 0.2459, Adv: 0.0146) | Train Acc: 0.8333 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9444/0.9333/0.9250 | LR: 0.000008
  >>> New Best Val Acc: 0.9231
Epoch [28/100] | Loss: 1.5368 (Cls: 1.5262, TAL: 0.2518, Adv: 0.0109) | Train Acc: 0.8021 | Val Acc: 0.8846 | Val P/R/F1 (Macro): 0.9167/0.8500/0.8543 | LR: 0.000008
Epoch [29/100] | Loss: 1.5371 (Cls: 1.5276, TAL: 0.2251, Adv: 0.0103) | Train Acc: 0.7708 | Val Acc: 0.8462 | Val P/R/F1 (Macro): 0.7341/0.7667/0.7311 | LR: 0.000008
Epoch [30/100] | Loss: 1.4442 (Cls: 1.4350, TAL: 0.2122, Adv: 0.0140) | Train Acc: 0.8229 | Val Acc: 0.8462 | Val P/R/F1 (Macro): 0.7341/0.7667/0.7311 | LR: 0.000008
Epoch [31/100] | Loss: 1.2927 (Cls: 1.2828, TAL: 0.2357, Adv: 0.0091) | Train Acc: 0.9167 | Val Acc: 0.8846 | Val P/R/F1 (Macro): 0.9190/0.8500/0.8565 | LR: 0.000008
Epoch [32/100] | Loss: 1.3899 (Cls: 1.3817, TAL: 0.1962, Adv: 0.0059) | Train Acc: 0.8542 | Val Acc: 0.8846 | Val P/R/F1 (Macro): 0.9190/0.8500/0.8565 | LR: 0.000008
Epoch [33/100] | Loss: 1.5505 (Cls: 1.5445, TAL: 0.1393, Adv: 0.0081) | Train Acc: 0.7812 | Val Acc: 0.8846 | Val P/R/F1 (Macro): 0.9190/0.8500/0.8565 | LR: 0.000008
Epoch [34/100] | Loss: 1.3737 (Cls: 1.3691, TAL: 0.1043, Adv: 0.0078) | Train Acc: 0.8646 | Val Acc: 0.8846 | Val P/R/F1 (Macro): 0.9375/0.8500/0.8643 | LR: 0.000008
Epoch [35/100] | Loss: 1.4970 (Cls: 1.4903, TAL: 0.1599, Adv: 0.0070) | Train Acc: 0.8021 | Val Acc: 0.8846 | Val P/R/F1 (Macro): 0.9333/0.8500/0.8704 | LR: 0.000008
Epoch [36/100] | Loss: 1.4319 (Cls: 1.4283, TAL: 0.0773, Adv: 0.0086) | Train Acc: 0.8021 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9815/0.9667/0.9717 | LR: 0.000008
  >>> New Best Val Acc: 0.9615
Epoch [37/100] | Loss: 1.3953 (Cls: 1.3930, TAL: 0.0475, Adv: 0.0063) | Train Acc: 0.8438 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9667/0.9667/0.9630 | LR: 0.000008
Epoch [38/100] | Loss: 1.3954 (Cls: 1.3893, TAL: 0.1435, Adv: 0.0072) | Train Acc: 0.8021 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9537/0.9333/0.9334 | LR: 0.000008
Epoch [39/100] | Loss: 1.4124 (Cls: 1.4070, TAL: 0.1275, Adv: 0.0050) | Train Acc: 0.8542 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000008
Epoch [40/100] | Loss: 1.3048 (Cls: 1.2990, TAL: 0.1364, Adv: 0.0061) | Train Acc: 0.8646 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9524/0.9333/0.9306 | LR: 0.000008
Epoch [41/100] | Loss: 1.3044 (Cls: 1.2977, TAL: 0.1611, Adv: 0.0043) | Train Acc: 0.8958 | Val Acc: 0.8846 | Val P/R/F1 (Macro): 0.8968/0.9125/0.8861 | LR: 0.000008
Epoch [42/100] | Loss: 1.2580 (Cls: 1.2532, TAL: 0.1152, Adv: 0.0042) | Train Acc: 0.8750 | Val Acc: 0.8462 | Val P/R/F1 (Macro): 0.9259/0.8292/0.8440 | LR: 0.000008
Epoch [43/100] | Loss: 1.3391 (Cls: 1.3344, TAL: 0.1069, Adv: 0.0076) | Train Acc: 0.8542 | Val Acc: 0.8462 | Val P/R/F1 (Macro): 0.9259/0.8792/0.8698 | LR: 0.000008
Epoch [44/100] | Loss: 1.2587 (Cls: 1.2552, TAL: 0.0747, Adv: 0.0088) | Train Acc: 0.8958 | Val Acc: 0.8462 | Val P/R/F1 (Macro): 0.9042/0.8792/0.8605 | LR: 0.000008
Epoch [45/100] | Loss: 1.4050 (Cls: 1.4028, TAL: 0.0434, Adv: 0.0091) | Train Acc: 0.8229 | Val Acc: 0.7308 | Val P/R/F1 (Macro): 0.8535/0.7417/0.7137 | LR: 0.000008
Epoch [46/100] | Loss: 1.2341 (Cls: 1.2320, TAL: 0.0430, Adv: 0.0069) | Train Acc: 0.8854 | Val Acc: 0.8077 | Val P/R/F1 (Macro): 0.7500/0.7458/0.7250 | LR: 0.000008
Epoch [47/100] | Loss: 1.2841 (Cls: 1.2810, TAL: 0.0702, Adv: 0.0071) | Train Acc: 0.8646 | Val Acc: 0.7692 | Val P/R/F1 (Macro): 0.8375/0.7875/0.7544 | LR: 0.000004
Epoch [48/100] | Loss: 1.2351 (Cls: 1.2347, TAL: 0.0017, Adv: 0.0053) | Train Acc: 0.8958 | Val Acc: 0.8462 | Val P/R/F1 (Macro): 0.8819/0.8292/0.8199 | LR: 0.000004
Epoch [49/100] | Loss: 1.1138 (Cls: 1.1103, TAL: 0.0809, Adv: 0.0043) | Train Acc: 0.9688 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9524/0.9333/0.9306 | LR: 0.000004
Epoch [50/100] | Loss: 1.1709 (Cls: 1.1685, TAL: 0.0561, Adv: 0.0041) | Train Acc: 0.9375 | Val Acc: 0.8846 | Val P/R/F1 (Macro): 0.9167/0.9000/0.8801 | LR: 0.000004
Epoch [51/100] | Loss: 1.2335 (Cls: 1.2320, TAL: 0.0314, Adv: 0.0042) | Train Acc: 0.9062 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9524/0.9333/0.9306 | LR: 0.000004
Epoch [52/100] | Loss: 1.2713 (Cls: 1.2668, TAL: 0.1065, Adv: 0.0039) | Train Acc: 0.9167 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000004
Epoch [53/100] | Loss: 1.2633 (Cls: 1.2601, TAL: 0.0743, Adv: 0.0038) | Train Acc: 0.8854 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000004
Epoch [54/100] | Loss: 1.1857 (Cls: 1.1809, TAL: 0.1162, Adv: 0.0032) | Train Acc: 0.9375 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000004
Epoch [55/100] | Loss: 1.1692 (Cls: 1.1669, TAL: 0.0543, Adv: 0.0025) | Train Acc: 0.9167 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000004
Epoch [56/100] | Loss: 1.1188 (Cls: 1.1169, TAL: 0.0424, Adv: 0.0052) | Train Acc: 0.9375 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000004
Epoch [57/100] | Loss: 1.1324 (Cls: 1.1288, TAL: 0.0863, Adv: 0.0044) | Train Acc: 0.9583 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000004
Epoch [58/100] | Loss: 1.1549 (Cls: 1.1504, TAL: 0.1085, Adv: 0.0023) | Train Acc: 0.9375 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [59/100] | Loss: 1.1493 (Cls: 1.1459, TAL: 0.0794, Adv: 0.0029) | Train Acc: 0.9271 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [60/100] | Loss: 1.1379 (Cls: 1.1341, TAL: 0.0925, Adv: 0.0022) | Train Acc: 0.9271 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [61/100] | Loss: 1.1756 (Cls: 1.1751, TAL: 0.0078, Adv: 0.0026) | Train Acc: 0.8750 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [62/100] | Loss: 1.1366 (Cls: 1.1325, TAL: 0.1015, Adv: 0.0021) | Train Acc: 0.9167 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [63/100] | Loss: 1.1214 (Cls: 1.1188, TAL: 0.0622, Adv: 0.0017) | Train Acc: 0.9479 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [64/100] | Loss: 1.1451 (Cls: 1.1410, TAL: 0.1005, Adv: 0.0026) | Train Acc: 0.9479 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [65/100] | Loss: 1.1200 (Cls: 1.1146, TAL: 0.1314, Adv: 0.0026) | Train Acc: 0.9583 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [66/100] | Loss: 1.1351 (Cls: 1.1305, TAL: 0.1112, Adv: 0.0031) | Train Acc: 0.9688 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [67/100] | Loss: 1.2351 (Cls: 1.2318, TAL: 0.0797, Adv: 0.0017) | Train Acc: 0.9167 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000002
Epoch [68/100] | Loss: 1.0916 (Cls: 1.0873, TAL: 0.1045, Adv: 0.0025) | Train Acc: 0.9688 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9667/0.9667/0.9630 | LR: 0.000002
Epoch [69/100] | Loss: 1.1463 (Cls: 1.1451, TAL: 0.0286, Adv: 0.0022) | Train Acc: 0.9375 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [70/100] | Loss: 1.0990 (Cls: 1.0950, TAL: 0.0962, Adv: 0.0019) | Train Acc: 0.9271 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [71/100] | Loss: 1.1300 (Cls: 1.1290, TAL: 0.0189, Adv: 0.0057) | Train Acc: 0.9375 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [72/100] | Loss: 1.1022 (Cls: 1.1007, TAL: 0.0339, Adv: 0.0023) | Train Acc: 0.9583 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [73/100] | Loss: 1.0894 (Cls: 1.0867, TAL: 0.0643, Adv: 0.0030) | Train Acc: 0.9688 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [74/100] | Loss: 1.0968 (Cls: 1.0951, TAL: 0.0395, Adv: 0.0022) | Train Acc: 0.9583 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9667/0.9667/0.9630 | LR: 0.000001
Epoch [75/100] | Loss: 1.1282 (Cls: 1.1257, TAL: 0.0576, Adv: 0.0032) | Train Acc: 0.9375 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9667/0.9667/0.9630 | LR: 0.000001
Epoch [76/100] | Loss: 1.1060 (Cls: 1.1038, TAL: 0.0525, Adv: 0.0031) | Train Acc: 0.9583 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [77/100] | Loss: 1.1533 (Cls: 1.1520, TAL: 0.0275, Adv: 0.0029) | Train Acc: 0.9583 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9167/0.9333/0.9098 | LR: 0.000001
Epoch [78/100] | Loss: 1.1025 (Cls: 1.0985, TAL: 0.0967, Adv: 0.0032) | Train Acc: 0.9688 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9167/0.9333/0.9098 | LR: 0.000001
Epoch [79/100] | Loss: 1.0681 (Cls: 1.0634, TAL: 0.1160, Adv: 0.0017) | Train Acc: 0.9583 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [80/100] | Loss: 1.0631 (Cls: 1.0591, TAL: 0.0953, Adv: 0.0028) | Train Acc: 0.9583 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9167/0.9333/0.9098 | LR: 0.000001
Epoch [81/100] | Loss: 1.0530 (Cls: 1.0482, TAL: 0.1192, Adv: 0.0016) | Train Acc: 0.9583 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [82/100] | Loss: 1.1186 (Cls: 1.1151, TAL: 0.0845, Adv: 0.0021) | Train Acc: 0.9375 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [83/100] | Loss: 1.1422 (Cls: 1.1384, TAL: 0.0916, Adv: 0.0032) | Train Acc: 0.9375 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9167/0.9333/0.9098 | LR: 0.000001
Epoch [84/100] | Loss: 1.0918 (Cls: 1.0876, TAL: 0.1034, Adv: 0.0031) | Train Acc: 0.9896 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9167/0.9333/0.9098 | LR: 0.000001
Epoch [85/100] | Loss: 1.0568 (Cls: 1.0558, TAL: 0.0224, Adv: 0.0020) | Train Acc: 0.9792 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9444/0.9667/0.9481 | LR: 0.000001
Epoch [86/100] | Loss: 1.1099 (Cls: 1.1085, TAL: 0.0323, Adv: 0.0028) | Train Acc: 0.9479 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9444/0.9667/0.9481 | LR: 0.000001
Epoch [87/100] | Loss: 1.0865 (Cls: 1.0834, TAL: 0.0744, Adv: 0.0024) | Train Acc: 0.9271 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9444/0.9667/0.9481 | LR: 0.000001
Epoch [88/100] | Loss: 1.1384 (Cls: 1.1342, TAL: 0.1023, Adv: 0.0018) | Train Acc: 0.9375 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9167/0.9333/0.9098 | LR: 0.000001
Epoch [89/100] | Loss: 1.1177 (Cls: 1.1161, TAL: 0.0367, Adv: 0.0027) | Train Acc: 0.9375 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9524/0.9333/0.9306 | LR: 0.000001
Epoch [90/100] | Loss: 1.0864 (Cls: 1.0821, TAL: 0.1044, Adv: 0.0015) | Train Acc: 0.9792 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9167/0.9333/0.9098 | LR: 0.000001
Epoch [91/100] | Loss: 1.0761 (Cls: 1.0737, TAL: 0.0584, Adv: 0.0014) | Train Acc: 0.9583 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9524/0.9333/0.9306 | LR: 0.000001
Epoch [92/100] | Loss: 1.0561 (Cls: 1.0543, TAL: 0.0401, Adv: 0.0038) | Train Acc: 0.9792 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9524/0.9333/0.9306 | LR: 0.000001
Epoch [93/100] | Loss: 1.1241 (Cls: 1.1223, TAL: 0.0433, Adv: 0.0013) | Train Acc: 0.9479 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9524/0.9333/0.9306 | LR: 0.000001
Epoch [94/100] | Loss: 1.1296 (Cls: 1.1262, TAL: 0.0801, Adv: 0.0027) | Train Acc: 0.9479 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Epoch [95/100] | Loss: 1.1191 (Cls: 1.1164, TAL: 0.0651, Adv: 0.0014) | Train Acc: 0.9375 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9667/0.9667/0.9630 | LR: 0.000001
Epoch [96/100] | Loss: 1.1424 (Cls: 1.1388, TAL: 0.0899, Adv: 0.0015) | Train Acc: 0.9583 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9667/0.9667/0.9630 | LR: 0.000001
Epoch [97/100] | Loss: 1.0970 (Cls: 1.0938, TAL: 0.0778, Adv: 0.0012) | Train Acc: 0.9688 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9667/0.9667/0.9630 | LR: 0.000001
Epoch [98/100] | Loss: 1.1236 (Cls: 1.1206, TAL: 0.0732, Adv: 0.0011) | Train Acc: 0.9688 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9667/0.9667/0.9630 | LR: 0.000001
Epoch [99/100] | Loss: 1.0838 (Cls: 1.0803, TAL: 0.0848, Adv: 0.0014) | Train Acc: 0.9688 | Val Acc: 0.9615 | Val P/R/F1 (Macro): 0.9667/0.9667/0.9630 | LR: 0.000001
Epoch [100/100] | Loss: 1.1333 (Cls: 1.1321, TAL: 0.0265, Adv: 0.0019) | Train Acc: 0.9479 | Val Acc: 0.9231 | Val P/R/F1 (Macro): 0.9389/0.9333/0.9247 | LR: 0.000001
Report strategy: last_window, window=10, reported_acc=0.9423, best_acc=0.9615

迭代 1 报告指标:
  Accuracy: 0.9423
  Precision (Macro): 0.9568
  Recall (Macro): 0.9500
